dteday,hr,casual,registered,temp_c,feels_like_c,hum,windspeed,weathersit,season,holiday,workingday
3/26/2021,22.0,131,98,17.9,17.9,0.4582,23.0,1,2,0,1
3/26/2021,23.0,117,85,16.2,16.2,0.5111,19.4,1,2,0,1
3/27/2021,0.0,96,69,15.6,15.6,0.5115,16.5,1,2,0,0
3/27/2021,1.0,43,34,15.0,15.0,0.5317000000000001,17.8,1,2,0,0
3/27/2021,2.0,21,9,14.7,14.7,0.5414,21.6,1,2,0,0
3/27/2021,3.0,10,12,13.2,13.2,0.5742,11.2,1,2,0,0
3/27/2021,4.0,5,9,13.3,13.3,0.5707,4.9,1,2,0,0
3/27/2021,5.0,5,13,12.4,12.4,0.626,6.3,1,2,0,0
3/27/2021,6.0,27,35,10.6,10.6,0.706,9.3,1,2,0,0
3/27/2021,7.0,45,93,11.1,11.1,0.7261,0.0,1,2,0,0
3/27/2021,8.0,105,163,11.1,11.1,0.787,6.9,1,2,0,0
3/27/2021,9.0,248,270,13.4,13.4,0.7004,11.6,1,2,0,0
3/27/2021,10.0,430,365,15.8,15.8,0.5587,9.9,1,2,0,0
3/27/2021,11.0,594,433,17.9,17.9,0.46090000000000003,8.9,1,2,0,0
3/27/2021,12.0,814,459,19.4,19.4,0.43700000000000006,12.5,1,2,0,0
3/27/2021,13.0,990,477,20.1,20.1,0.44939999999999997,14.3,1,2,0,0
3/27/2021,14.0,1008,457,20.8,20.8,0.44409999999999994,14.3,1,2,0,0
3/27/2021,15.0,929,453,20.8,20.8,0.46880000000000005,17.7,1,2,0,0
3/27/2021,16.0,872,448,21.1,21.1,0.40840000000000004,17.1,1,2,0,0
3/27/2021,17.0,654,361,20.1,20.1,0.4924,16.7,1,2,0,0
3/27/2021,18.0,465,304,19.3,19.3,0.5162,12.2,1,2,0,0
3/27/2021,19.0,295,232,18.7,18.7,0.5084000000000001,14.0,1,2,0,0
3/27/2021,20.0,171,134,17.7,17.7,0.5584,19.9,2,2,0,0
3/27/2021,21.0,163,95,17.0,17.0,0.5863,22.2,1,2,0,0
3/27/2021,22.0,137,97,16.0,16.0,0.6403,19.6,1,2,0,0
3/27/2021,23.0,105,84,15.5,15.5,0.6869,22.5,1,2,0,0
3/28/2021,0.0,126,66,14.8,14.8,0.7184999999999999,18.9,1,2,0,0
3/28/2021,1.0,61,22,14.0,14.0,0.728,10.7,1,2,0,0
3/28/2021,2.0,27,18,13.6,13.6,0.7514,9.9,1,2,0,0
3/28/2021,3.0,11,9,13.6,13.6,0.7309,9.4,2,2,0,0
3/28/2021,4.0,5,5,13.7,13.7,0.7489,11.2,2,2,0,0
3/28/2021,5.0,5,8,13.7,13.7,0.7776000000000001,8.0,2,2,0,0
3/28/2021,6.0,9,15,13.7,13.7,0.8134,11.3,2,2,0,0
3/28/2021,7.0,8,7,13.3,13.3,0.9022,15.5,3,2,0,0
3/28/2021,8.0,8,30,13.3,13.3,0.9331999999999999,10.1,3,2,0,0
3/28/2021,9.0,14,53,13.7,13.7,0.9429000000000001,14.5,3,2,0,0
3/28/2021,10.0,82,136,14.9,14.9,0.9361,15.3,3,2,0,0
3/28/2021,11.0,141,159,15.5,15.5,0.9286,19.5,2,2,0,0
3/28/2021,12.0,124,161,15.6,15.6,0.9289000000000001,15.6,2,2,0,0
3/28/2021,13.0,143,183,16.7,16.7,0.9425,20.2,2,2,0,0
3/28/2021,14.0,229,197,18.9,18.9,0.8734000000000001,21.1,2,2,0,0
3/28/2021,15.0,296,249,21.1,21.1,0.7323000000000001,28.6,2,2,0,0
3/28/2021,16.0,259,273,21.7,21.7,0.6843,28.9,1,2,0,0
3/28/2021,17.0,236,185,22.2,22.2,0.66,35.4,1,2,0,0
3/28/2021,18.0,33,51,22.8,22.8,0.5938,32.2,1,2,0,0
3/28/2021,19.0,53,78,15.0,15.0,0.8734000000000001,18.7,3,2,0,0
3/28/2021,20.0,60,66,16.0,16.0,0.6485,34.1,3,2,0,0
3/28/2021,21.0,49,48,15.5,15.5,0.4628,36.9,2,2,0,0
3/28/2021,22.0,26,38,14.3,14.3,0.3586,34.7,1,2,0,0
3/28/2021,23.0,23,14,11.7,11.7,0.39640000000000003,32.7,1,2,0,0
3/29/2021,0.0,13,11,10.6,10.6,0.4115,28.1,1,2,0,1
3/29/2021,1.0,4,6,9.9,5.8,0.44329999999999997,42.3,1,2,0,1
3/29/2021,2.0,1,3,8.8,4.4,0.45539999999999997,40.2,1,2,0,1
3/29/2021,3.0,4,0,8.3,4.1,0.4768,34.8,1,2,0,1
3/29/2021,4.0,7,8,8.2,5.0,0.49579999999999996,21.4,1,2,0,1
3/29/2021,5.0,9,26,8.2,5.0,0.4782,21.1,1,2,0,1
3/29/2021,6.0,23,61,7.7,4.0,0.46659999999999996,24.9,1,2,0,1
3/29/2021,7.0,39,159,6.6,2.4,0.4669,27.0,1,2,0,1
3/29/2021,8.0,66,238,6.6,2.6,0.44880000000000003,25.3,1,2,0,1
3/29/2021,9.0,85,152,7.8,3.6,0.4296,30.7,1,2,0,1
3/29/2021,10.0,105,134,8.8,5.2,0.4182,27.0,1,2,0,1
3/29/2021,11.0,182,164,9.3,6.1,0.4014,25.4,1,2,0,1
3/29/2021,12.0,216,204,11.0,11.0,0.37200000000000005,28.9,1,2,0,1
3/29/2021,13.0,224,216,12.1,12.1,0.33549999999999996,28.5,1,2,0,1
3/29/2021,14.0,272,207,12.8,12.8,0.2966,20.8,1,2,0,1
3/29/2021,15.0,301,246,13.9,13.9,0.2784,28.0,1,2,0,1
3/29/2021,16.0,297,326,14.9,14.9,0.2446,25.5,1,2,0,1
3/29/2021,17.0,330,496,15.6,15.6,0.2353,13.6,1,2,0,1
3/29/2021,18.0,327,464,15.6,15.6,0.2335,10.3,1,2,0,1
3/29/2021,19.0,223,310,13.9,13.9,0.2802,10.5,1,2,0,1
3/29/2021,20.0,117,182,11.7,11.7,0.3439,6.7,1,2,0,1
3/29/2021,21.0,81,89,12.0,12.0,0.4226,0.0,1,2,0,1
3/29/2021,22.0,48,55,10.4,10.4,0.4556,4.5,1,2,0,1
3/29/2021,23.0,20,28,10.1,10.1,0.4286,0.0,1,2,0,1
3/30/2021,0.0,16,11,9.2,8.0,0.4311,8.4,1,2,0,1
3/30/2021,1.0,10,4,8.6,7.0,0.4885,9.7,1,2,0,1
3/30/2021,2.0,1,4,8.7,8.2,0.5115999999999999,5.3,1,2,0,1
3/30/2021,3.0,2,1,7.8,7.8,0.6098,0.8,1,2,0,1
3/30/2021,4.0,8,8,8.3,7.1,0.4984,7.4,1,2,0,1
3/30/2021,5.0,6,24,7.8,6.2,0.6177,8.9,1,2,0,1
3/30/2021,6.0,64,112,7.3,5.9,0.6631999999999999,7.5,1,2,0,1
3/30/2021,7.0,93,201,7.1,5.5,0.7298,8.4,1,2,0,1
3/30/2021,8.0,130,274,7.7,6.8,0.7748,6.3,1,2,0,1
3/30/2021,9.0,112,178,10.0,10.0,0.7403,14.5,1,2,0,1
3/30/2021,10.0,177,164,12.4,12.4,0.6481,12.7,1,2,0,1
3/30/2021,11.0,220,189,14.5,14.5,0.5543,13.9,1,2,0,1
3/30/2021,12.0,355,272,17.2,17.2,0.3945,22.0,1,2,0,1
3/30/2021,13.0,300,242,18.4,18.4,0.3876,16.7,1,2,0,1
3/30/2021,14.0,347,273,18.9,18.9,0.3868,21.0,1,2,0,1
3/30/2021,15.0,389,305,20.0,20.0,0.3486,21.2,1,2,0,1
3/30/2021,16.0,459,396,20.6,20.6,0.32520000000000004,20.2,1,2,0,1
3/30/2021,17.0,677,629,20.5,20.5,0.3406,23.7,1,2,0,1
3/30/2021,18.0,650,564,19.2,19.2,0.4194,24.8,1,2,0,1
3/30/2021,19.0,366,383,17.1,17.1,0.46340000000000003,24.8,1,2,0,1
3/30/2021,20.0,204,247,16.0,16.0,0.4789,17.4,1,2,0,1
3/30/2021,21.0,105,124,14.8,14.8,0.5537,13.3,1,2,0,1
3/30/2021,22.0,66,92,14.2,14.2,0.5849,15.3,1,2,0,1
3/30/2021,23.0,48,49,13.7,13.7,0.645,14.3,1,2,0,1
3/31/2021,0.0,18,17,13.1,13.1,0.6988,12.0,1,2,0,1
3/31/2021,1.0,16,1,13.2,13.2,0.7444,16.0,1,2,0,1
3/31/2021,2.0,1,2,13.7,13.7,0.7754000000000001,19.4,1,2,0,1
3/31/2021,3.0,5,5,14.1,14.1,0.7873,19.4,1,2,0,1
3/31/2021,4.0,9,6,14.7,14.7,0.7824,22.2,1,2,0,1
3/31/2021,5.0,16,19,14.8,14.8,0.782,17.6,2,2,0,1
3/31/2021,6.0,46,94,14.9,14.9,0.7805,16.5,2,2,0,1
3/31/2021,7.0,80,186,15.6,15.6,0.7773,21.1,2,2,0,1
3/31/2021,8.0,105,264,16.1,16.1,0.8070999999999999,21.4,2,2,0,1
3/31/2021,9.0,103,207,17.1,17.1,0.7575,30.6,2,2,0,1
3/31/2021,10.0,92,167,17.2,17.2,0.8027,25.1,2,2,0,1
3/31/2021,11.0,148,184,17.9,17.9,0.7694,17.9,1,2,0,1
3/31/2021,12.0,106,190,18.0,18.0,0.7687,12.1,2,2,0,1
3/31/2021,13.0,20,64,18.3,18.3,0.7816,12.3,3,2,0,1
3/31/2021,14.0,16,34,17.2,17.2,0.9370999999999999,1.0,3,2,0,1
3/31/2021,15.0,26,50,16.7,16.7,0.9662000000000001,4.9,3,2,0,1
3/31/2021,16.0,24,54,17.1,17.1,0.9419,0.0,3,2,0,1
3/31/2021,17.0,31,104,16.6,16.6,0.9417,10.5,3,2,0,1
3/31/2021,18.0,66,198,16.6,16.6,0.9419,2.0,3,2,0,1
3/31/2021,19.0,61,158,16.6,16.6,0.9096,4.5,3,2,0,1
3/31/2021,20.0,48,95,15.6,15.6,0.9623999999999999,9.3,2,2,0,1
3/31/2021,21.0,35,64,15.5,15.5,0.9626,0.0,2,2,0,1
3/31/2021,22.0,39,39,14.9,14.9,0.9632,4.5,2,2,0,1
3/31/2021,23.0,27,37,15.0,15.0,0.9623999999999999,8.4,2,2,0,1
4/1/2021,0.0,15,8,15.9,15.9,0.9370999999999999,18.1,3,2,0,1
4/1/2021,1.0,10,2,10.8,10.8,0.8634999999999999,46.5,3,2,0,1
4/1/2021,2.0,3,3,9.3,5.6,0.8176000000000001,31.4,3,2,0,1
4/1/2021,3.0,2,0,8.3,5.2,0.8917,19.6,3,2,0,1
4/1/2021,4.0,4,4,6.6,2.1,0.8583,31.6,3,2,0,1
4/1/2021,5.0,4,8,6.0,1.1,0.8304,33.7,3,2,0,1
4/1/2021,6.0,11,39,5.5,1.2,0.8308,25.1,3,2,0,1
4/1/2021,7.0,36,100,4.9,0.9,0.8623999999999999,20.9,3,2,0,1
4/1/2021,8.0,65,181,5.5,2.2,0.8299,15.8,3,2,0,1
4/1/2021,9.0,82,150,6.5,4.1,0.778,12.1,1,2,0,1
4/1/2021,10.0,128,155,8.7,5.5,0.6707,22.0,1,2,0,1
4/1/2021,11.0,144,131,8.8,5.0,0.5683,29.8,1,2,0,1
4/1/2021,12.0,159,168,9.1,5.8,0.5112,25.9,1,2,0,1
4/1/2021,13.0,156,170,8.2,4.4,0.5052,29.0,2,2,0,1
4/1/2021,14.0,143,149,8.8,5.4,0.42560000000000003,25.2,1,2,0,1
4/1/2021,15.0,147,169,9.3,5.9,0.4069,27.0,1,2,0,1
4/1/2021,16.0,151,203,9.1,5.3,0.4133,32.0,1,2,0,1
4/1/2021,17.0,148,283,7.8,2.8,0.4708,43.9,2,2,0,1
4/1/2021,18.0,133,292,6.0,0.9,0.5312,36.4,1,2,0,1
4/1/2021,19.0,104,165,6.0,1.5,0.4693,29.1,1,2,0,1
4/1/2021,20.0,68,122,5.0,-0.2,0.4473,33.1,1,2,0,1
4/1/2021,21.0,44,87,3.8,-2.0,0.5465,35.8,1,2,0,1
4/1/2021,22.0,41,43,2.8,-2.5,0.5606,26.2,1,2,0,1
4/1/2021,23.0,26,38,2.1,-4.2,0.5074000000000001,35.6,1,2,0,1
4/2/2021,0.0,16,12,1.6,-3.5,0.5167,22.5,1,2,0,1
4/2/2021,1.0,4,4,1.5,-3.7,0.4961,23.3,1,2,0,1
4/2/2021,2.0,2,3,1.5,-4.2,0.4953,27.1,2,2,0,1
4/2/2021,3.0,3,1,1.0,-5.4,0.5366,32.7,1,2,0,1
4/2/2021,4.0,5,8,0.6,-5.3,0.5111,25.8,2,2,0,1
4/2/2021,5.0,6,14,-0.1,-5.6,0.5103,22.2,1,2,0,1
4/2/2021,6.0,29,52,-0.7,-6.7,0.5293,24.6,1,2,0,1
4/2/2021,7.0,42,123,-0.7,-7.9,0.5162,35.3,1,2,0,1
4/2/2021,8.0,71,136,-0.1,-6.5,0.46950000000000003,29.2,1,2,0,1
4/2/2021,9.0,85,140,1.0,-5.0,0.4512,29.1,1,2,0,1
4/2/2021,10.0,123,151,2.1,-4.3,0.3971,36.9,1,2,0,1
4/2/2021,11.0,140,160,2.8,-3.0,0.36229999999999996,32.3,1,2,0,1
4/2/2021,12.0,171,165,4.2,-1.5,0.3414,36.2,1,2,0,1
4/2/2021,13.0,211,195,5.9,1.0,0.3155,32.7,1,2,0,1
4/2/2021,14.0,257,179,6.1,1.5,0.2771,28.8,1,2,0,1
4/2/2021,15.0,251,215,7.1,2.9,0.2651,28.7,1,2,0,1
4/2/2021,16.0,246,243,7.1,2.5,0.2633,33.9,1,2,0,1
4/2/2021,17.0,265,276,7.7,3.2,0.2529,35.8,1,2,0,1
4/2/2021,18.0,214,296,7.2,3.1,0.2527,28.1,1,2,0,1
4/2/2021,19.0,132,232,6.7,2.0,0.24710000000000001,32.9,1,2,0,1
4/2/2021,20.0,87,120,6.0,2.3,0.2568,21.2,1,2,0,1
4/2/2021,21.0,63,71,5.5,2.2,0.2878,15.8,1,2,0,1
4/2/2021,22.0,49,51,4.8,1.4,0.3005,15.9,1,2,0,1
4/2/2021,23.0,67,57,4.3,0.6,0.3124,17.0,1,2,0,1
4/3/2021,0.0,56,27,3.6,0.3,0.3301,13.5,1,2,0,0
4/3/2021,1.0,24,12,3.0,-1.2,0.3458,18.3,1,2,0,0
4/3/2021,2.0,4,8,2.5,-1.5,0.35969999999999996,16.1,1,2,0,0
4/3/2021,3.0,5,2,1.8,-1.8,0.39899999999999997,13.1,1,2,0,0
4/3/2021,4.0,5,5,1.3,-2.7,0.39880000000000004,14.6,1,2,0,0
4/3/2021,5.0,4,3,0.8,-2.3,0.45039999999999997,9.7,1,2,0,0
4/3/2021,6.0,37,23,0.7,-3.2,0.4364,13.2,1,2,0,0
4/3/2021,7.0,37,53,0.7,-2.1,0.4546,8.6,1,2,0,0
4/3/2021,8.0,73,84,2.4,-0.4,0.424,9.9,1,2,0,0
4/3/2021,9.0,190,191,4.8,1.2,0.3795,17.6,1,2,0,0
4/3/2021,10.0,298,217,6.1,2.9,0.35340000000000005,16.4,1,2,0,0
4/3/2021,11.0,513,284,7.1,5.2,0.33039999999999997,10.3,1,2,0,0
4/3/2021,12.0,648,299,8.3,7.7,0.3032,5.6,1,2,0,0
4/3/2021,13.0,767,372,9.8,9.0,0.2727,7.4,1,2,0,0
4/3/2021,14.0,917,333,11.0,11.0,0.24050000000000002,11.8,1,2,0,0
4/3/2021,15.0,821,367,11.6,11.6,0.2073,1.9,1,2,0,0
4/3/2021,16.0,787,345,13.1,13.1,0.20350000000000001,13.2,1,2,0,0
4/3/2021,17.0,763,316,13.2,13.2,0.1801,11.3,1,2,0,0
4/3/2021,18.0,512,287,13.6,13.6,0.19140000000000001,7.7,1,2,0,0
4/3/2021,19.0,322,193,12.1,12.1,0.20600000000000002,10.7,1,2,0,0
4/3/2021,20.0,154,102,9.8,8.0,0.31129999999999997,12.9,1,2,0,0
4/3/2021,21.0,107,94,8.9,7.3,0.33990000000000004,9.9,1,2,0,0
4/3/2021,22.0,64,70,8.2,6.5,0.4138,10.1,1,2,0,0
4/3/2021,23.0,98,56,7.7,5.3,0.4194,13.4,1,2,0,0
4/4/2021,0.0,52,54,7.2,5.0,0.44630000000000003,11.7,1,2,0,0
4/4/2021,1.0,36,31,7.2,5.9,0.47979999999999995,7.1,1,2,0,0
4/4/2021,2.0,14,13,7.7,7.7,0.4425,1.0,2,2,0,0
4/4/2021,3.0,7,2,7.2,5.6,0.5218,8.6,2,2,0,0
4/4/2021,4.0,5,5,6.0,4.6,0.527,6.9,1,2,0,0
4/4/2021,5.0,4,6,6.7,5.4,0.5464,7.1,2,2,0,0
4/4/2021,6.0,28,36,6.8,4.8,0.5288,10.1,2,2,0,0
4/4/2021,7.0,41,50,6.8,4.8,0.4939,10.2,2,2,0,0
4/4/2021,8.0,98,103,7.5,5.4,0.4779,11.6,1,2,0,0
4/4/2021,9.0,195,145,9.3,8.0,0.4286,9.0,1,2,0,0
4/4/2021,10.0,375,244,11.8,11.8,0.4594,12.7,1,2,0,0
4/4/2021,11.0,513,304,17.7,17.7,0.2663,20.5,1,2,0,0
4/4/2021,12.0,633,339,18.9,18.9,0.2913,24.7,1,2,0,0
4/4/2021,13.0,819,372,20.0,20.0,0.2922,26.4,1,2,0,0
4/4/2021,14.0,864,374,21.5,21.5,0.26239999999999997,20.8,1,2,0,0
4/4/2021,15.0,903,454,21.6,21.6,0.24420000000000003,22.3,1,2,0,0
4/4/2021,16.0,760,398,21.7,21.7,0.2432,21.3,1,2,0,0
4/4/2021,17.0,715,349,22.2,22.2,0.2345,26.8,1,2,0,0
4/4/2021,18.0,576,295,22.1,22.1,0.2139,16.4,1,2,0,0
4/4/2021,19.0,367,204,21.6,21.6,0.1812,18.7,1,2,0,0
4/4/2021,20.0,176,119,20.4,20.4,0.1934,17.0,1,2,0,0
4/4/2021,21.0,130,72,18.3,18.3,0.23120000000000002,10.1,1,2,0,0
4/4/2021,22.0,80,50,17.7,17.7,0.2419,16.7,1,2,0,0
4/4/2021,23.0,50,31,17.0,17.0,0.244,14.7,1,2,0,0
4/5/2021,0.0,27,8,15.2,15.2,0.28350000000000003,13.4,1,2,0,1
4/5/2021,1.0,13,4,14.0,14.0,0.317,13.7,1,2,0,1
4/5/2021,2.0,4,3,11.8,11.8,0.45990000000000003,10.0,1,2,0,1
4/5/2021,3.0,7,1,11.7,11.7,0.47130000000000005,7.1,1,2,0,1
4/5/2021,4.0,10,4,9.7,8.0,0.5054,11.4,1,2,0,1
4/5/2021,5.0,12,23,9.9,8.6,0.451,9.9,1,2,0,1
4/5/2021,6.0,27,76,9.1,9.1,0.5486,0.5,1,2,0,1
4/5/2021,7.0,60,149,8.2,7.7,0.6831,5.1,1,2,0,1
4/5/2021,8.0,81,223,9.6,9.6,0.6514,0.8,1,2,0,1
4/5/2021,9.0,94,142,11.9,11.9,0.49979999999999997,2.2,1,2,0,1
4/5/2021,10.0,175,134,15.5,15.5,0.3276,13.0,1,2,0,1
4/5/2021,11.0,233,182,16.7,16.7,0.3034,16.3,1,2,0,1
4/5/2021,12.0,309,208,18.3,18.3,0.2737,14.2,1,2,0,1
4/5/2021,13.0,344,215,19.3,19.3,0.2398,11.5,1,2,0,1
4/5/2021,14.0,333,210,21.0,21.0,0.22870000000000001,20.6,1,2,0,1
4/5/2021,15.0,317,261,21.6,21.6,0.2232,15.4,1,2,0,1
4/5/2021,16.0,382,346,22.2,22.2,0.2177,15.7,1,2,0,1
4/5/2021,17.0,404,525,21.7,21.7,0.2422,19.2,1,2,0,1
4/5/2021,18.0,411,441,21.8,21.8,0.24420000000000003,9.7,1,2,0,1
4/5/2021,19.0,287,324,21.1,21.1,0.30829999999999996,9.3,1,2,0,1
4/5/2021,20.0,124,145,18.6,18.6,0.34659999999999996,0.0,1,2,0,1
4/5/2021,21.0,74,99,16.8,16.8,0.431,0.0,1,2,0,1
4/5/2021,22.0,65,64,16.1,16.1,0.4437,0.0,1,2,0,1
4/5/2021,23.0,42,46,15.5,15.5,0.47840000000000005,7.8,1,2,0,1
4/6/2021,0.0,16,28,15.2,15.2,0.5687,6.3,2,2,0,1
4/6/2021,1.0,21,19,14.7,14.7,0.6223,4.9,2,2,0,1
4/6/2021,2.0,15,3,14.1,14.1,0.6446999999999999,0.0,2,2,0,1
4/6/2021,3.0,4,3,12.7,12.7,0.7868999999999999,7.1,1,2,0,1
4/6/2021,4.0,7,5,13.6,13.6,0.6238,7.2,1,2,0,1
4/6/2021,5.0,7,31,13.8,13.8,0.5211,1.0,1,2,0,1
4/6/2021,6.0,26,100,13.8,13.8,0.491,5.4,1,2,0,1
4/6/2021,7.0,62,221,12.7,12.7,0.4878,6.9,1,2,0,1
4/6/2021,8.0,105,254,13.0,13.0,0.5367000000000001,8.7,1,2,0,1
4/6/2021,9.0,104,201,15.5,15.5,0.42729999999999996,8.6,1,2,0,1
4/6/2021,10.0,126,176,16.7,16.7,0.32899999999999996,5.6,1,2,0,1
4/6/2021,11.0,183,198,18.3,18.3,0.2672,8.2,1,2,0,1
4/6/2021,12.0,241,242,19.0,19.0,0.2695,5.1,1,2,0,1
4/6/2021,13.0,251,265,19.6,19.6,0.2829,6.0,1,2,0,1
4/6/2021,14.0,262,246,21.3,21.3,0.2673,6.2,1,2,0,1
4/6/2021,15.0,290,249,21.9,21.9,0.2784,6.1,1,2,0,1
4/6/2021,16.0,325,343,24.2,24.2,0.3172,18.4,1,2,0,1
4/6/2021,17.0,383,551,24.7,24.7,0.3179,2.1,1,2,0,1
4/6/2021,18.0,437,450,23.8,23.8,0.3456,1.3,1,2,0,1
4/6/2021,19.0,297,344,22.6,22.6,0.3505,13.7,1,2,0,1
4/6/2021,20.0,157,214,19.3,19.3,0.3677,9.2,1,2,0,1
4/6/2021,21.0,105,130,19.0,19.0,0.3547,0.0,1,2,0,1
4/6/2021,22.0,74,84,17.6,17.6,0.3909,8.6,1,2,0,1
4/6/2021,23.0,32,50,16.2,16.2,0.47119999999999995,8.6,1,2,0,1
4/7/2021,0.0,22,17,15.6,15.6,0.5073,6.3,1,2,0,1
4/7/2021,1.0,12,4,13.8,13.8,0.6679,7.8,1,2,0,1
4/7/2021,2.0,5,6,13.5,13.5,0.7108,8.2,1,2,0,1
4/7/2021,3.0,4,5,14.3,14.3,0.5925,0.5,1,2,0,1
4/7/2021,4.0,4,6,13.3,13.3,0.675,6.9,1,2,0,1
4/7/2021,5.0,9,21,13.2,13.2,0.6331,0.0,1,2,0,1
4/7/2021,6.0,24,89,12.6,12.6,0.6640999999999999,0.0,1,2,0,1
4/7/2021,7.0,60,186,12.1,12.1,0.679,1.3,1,2,0,1
4/7/2021,8.0,91,310,12.4,12.4,0.6828,6.7,1,2,0,1
4/7/2021,9.0,90,188,15.0,15.0,0.5363,5.1,1,2,0,1
4/7/2021,10.0,149,173,17.0,17.0,0.5056,8.2,1,2,0,1
4/7/2021,11.0,205,188,19.7,19.7,0.4351,0.7,1,2,0,1
4/7/2021,12.0,233,266,21.5,21.5,0.4254,9.7,1,2,0,1
4/7/2021,13.0,264,262,24.1,24.1,0.3436,1.0,1,2,0,1
4/7/2021,14.0,257,242,26.1,26.1,0.3575,9.5,1,2,0,1
4/7/2021,15.0,294,298,26.7,26.4,0.3458,11.5,1,2,0,1
4/7/2021,16.0,325,325,27.7,27.0,0.3245,6.7,1,2,0,1
4/7/2021,17.0,376,552,24.7,24.7,0.4285,17.0,1,2,0,1
4/7/2021,18.0,351,480,23.6,23.6,0.4448,12.2,1,2,0,1
4/7/2021,19.0,265,314,22.9,22.9,0.4365,11.7,1,2,0,1
4/7/2021,20.0,164,227,21.2,21.2,0.4817,5.9,1,2,0,1
4/7/2021,21.0,98,140,19.3,19.3,0.5599000000000001,10.2,1,2,0,1
4/7/2021,22.0,108,94,19.8,19.8,0.4646,11.6,1,2,0,1
4/7/2021,23.0,51,43,18.2,18.2,0.4181,11.5,2,2,0,1
4/8/2021,0.0,34,25,16.2,16.2,0.4255,12.2,2,2,0,1
4/8/2021,1.0,11,7,15.6,15.6,0.4403,6.4,2,2,0,1
4/8/2021,2.0,7,6,15.9,15.9,0.3504,5.7,2,2,0,1
4/8/2021,3.0,5,1,15.5,15.5,0.34979999999999994,9.0,1,2,0,1
4/8/2021,4.0,11,10,14.8,14.8,0.39890000000000003,8.6,1,2,0,1
4/8/2021,5.0,9,22,13.3,13.3,0.5639,11.6,1,2,0,1
4/8/2021,6.0,25,93,12.6,12.6,0.6209,8.4,1,2,0,1
4/8/2021,7.0,65,170,11.9,11.9,0.6667000000000001,6.7,1,2,0,1
4/8/2021,8.0,84,262,12.7,12.7,0.6581,8.6,1,2,0,1
4/8/2021,9.0,104,205,14.3,14.3,0.578,7.7,1,2,0,1
4/8/2021,10.0,118,164,16.2,16.2,0.5301,16.0,1,2,0,1
4/8/2021,11.0,197,190,18.4,18.4,0.478,16.3,1,2,0,1
4/8/2021,12.0,229,223,19.8,19.8,0.4354,12.3,1,2,0,1
4/8/2021,13.0,287,239,21.0,21.0,0.4362,10.4,1,2,0,1
4/8/2021,14.0,277,253,21.1,21.1,0.43560000000000004,21.7,1,2,0,1
4/8/2021,15.0,276,284,22.1,22.1,0.4233,15.2,1,2,0,1
4/8/2021,16.0,300,355,22.0,22.0,0.4096,16.7,1,2,0,1
4/8/2021,17.0,357,531,21.1,21.1,0.4083,26.3,1,2,0,1
4/8/2021,18.0,355,498,19.9,19.9,0.43700000000000006,27.0,1,2,0,1
4/8/2021,19.0,244,391,18.7,18.7,0.4738,20.3,1,2,0,1
4/8/2021,20.0,122,237,16.5,16.5,0.5582,14.3,1,2,0,1
4/8/2021,21.0,95,140,15.9,15.9,0.581,16.1,1,2,0,1
4/8/2021,22.0,85,86,14.8,14.8,0.6448,16.8,1,2,0,1
4/8/2021,23.0,61,41,14.2,14.2,0.6951999999999999,12.8,2,2,0,1
4/9/2021,0.0,35,24,13.8,13.8,0.6928,16.3,2,2,0,1
4/9/2021,1.0,8,5,13.7,13.7,0.6812999999999999,13.6,2,2,0,1
4/9/2021,2.0,6,4,13.6,13.6,0.688,8.0,2,2,0,1
4/9/2021,3.0,4,3,13.1,13.1,0.7623000000000001,11.2,3,2,0,1
4/9/2021,4.0,3,7,12.1,12.1,0.8743000000000001,8.4,3,2,0,1
4/9/2021,5.0,2,8,11.6,11.6,0.9368000000000001,9.7,3,2,0,1
4/9/2021,6.0,17,47,12.0,12.0,0.9129999999999999,11.0,3,2,0,1
4/9/2021,7.0,36,137,12.0,12.0,0.9125,7.6,2,2,0,1
4/9/2021,8.0,57,195,12.1,12.1,0.9125,7.6,2,2,0,1
4/9/2021,9.0,68,162,12.1,12.1,0.9115000000000001,5.1,2,2,0,1
4/9/2021,10.0,85,160,12.7,12.7,0.9031999999999999,7.2,2,2,0,1
4/9/2021,11.0,115,181,13.2,13.2,0.9065000000000001,7.1,2,2,0,1
4/9/2021,12.0,194,205,13.7,13.7,0.8815999999999999,8.7,2,2,0,1
4/9/2021,13.0,198,221,14.3,14.3,0.8762000000000001,12.5,2,2,0,1
4/9/2021,14.0,210,231,14.9,14.9,0.8395999999999999,11.5,2,2,0,1
4/9/2021,15.0,254,303,15.6,15.6,0.8328,13.8,2,2,0,1
4/9/2021,16.0,226,309,16.1,16.1,0.807,14.0,2,2,0,1
4/9/2021,17.0,139,324,16.2,16.2,0.807,11.5,2,2,0,1
4/9/2021,18.0,160,325,15.7,15.7,0.8294,18.0,2,2,0,1
4/9/2021,19.0,142,235,15.6,15.6,0.8325,12.3,2,2,0,1
4/9/2021,20.0,110,147,15.6,15.6,0.8040999999999999,12.0,2,2,0,1
4/9/2021,21.0,109,102,15.0,15.0,0.8340000000000001,13.1,2,2,0,1
4/9/2021,22.0,60,94,14.9,14.9,0.8362999999999999,13.4,2,2,0,1
4/9/2021,23.0,85,79,14.9,14.9,0.8373999999999999,12.9,2,2,0,1
